,Unnamed: 0.1,Unnamed: 0,school_type,address,phone_number,fax_number,school_email,management_email,office_email,website,miur_code,school_name,school_id,institute_id,institute_id_number,municipalityISTITUTO,institute_uri,stage
63,63,63,Provincial,"Via Del Castel, 1/A",+39 0461 945095,+39 0461 496950,scuolainfanzia.mattarello@scuole.provincia.tn.it,,circolo.coordinamento04@provincia.tn.it,,,"SCUOLA DELL'INFANZIA DI TRENTO MATTARELLO ""IL CASTELLO""",29351,/Scuole/Circolo-di-coordinamento-n.-44,12,Trento,CIRCOLO DI COORDINAMENTO N. 4,Kindergarten
64,64,64,Provincial,"Via Per Belvedere, 8",+39 0461 922216,+39 0461 496950,scuolainfanzia.ravina@scuole.provincia.tn.it,,circolo.coordinamento04@provincia.tn.it,,,"SCUOLA DELL'INFANZIA DI TRENTO RAVINA ""GIROTONDO""",29352,/Scuole/Circolo-di-coordinamento-n.-44,12,Trento,CIRCOLO DI COORDINAMENTO N. 4,Kindergarten
65,65,65,Provincial,"Via Delle Prede, 2",+39 0461 349153,+39 0461 496950,scuolainfanzia.romagnano@scuole.provincia.tn.it,,circolo.coordinamento04@provincia.tn.it,,,"SCUOLA DELL'INFANZIA DI TRENTO ROMAGNANO ""GLI GNOMI DEL BOSCO""",29353,/Scuole/Circolo-di-coordinamento-n.-44,12,Trento,CIRCOLO DI COORDINAMENTO N. 4,Kindergarten
66,66,66,Provincial,"Via Giusti, 56",+39 0461 930042,+39 0461 496950,scuolainfanzia.sangiuseppe@scuole.provincia.tn.it,,circolo.coordinamento04@provincia.tn.it,,,"SCUOLA DELL'INFANZIA DI TRENTO S.GIUSEPPE ""MASO GINOCCHIO - COLLODI""",29354,/Scuole/Circolo-di-coordinamento-n.-44,12,Trento,CIRCOLO DI COORDINAMENTO N. 4,Kindergarten
67,67,67,Autonomous Manegement,"Via Mitterer, 10",+39 0463 421362,+39 0463 421606,cfp.cles@pec.it,,cfp.cles@enaip.tn.it,https://cles.enaiptrentino.it/,TNFP251STA,SETTORE INDUSTRIA E ARTIGIANATO,29254,/Scuole/Centro-Formazione-Professionale-ENAIP-Cles2,13,Cles,CENTRO FORMAZIONE PROFESSIONALE ENAIP - CLES,Professional School
68,68,68,Autonomous Manegement,"Via Caltrezza, 13",+39 0462 813133,+39 0462 813145,cfp.tesero@pec.it,,cfp.tesero@enaip.tn.it,https://tesero.enaiptrentino.it/,TNFP254STA,SETTORE INDUSTRIA E ARTIGIANATO,29258,/Scuole/Centro-Formazione-Professionale-ENAIP-Tesero2,14,Tesero,CENTRO FORMAZIONE PROFESSIONALE ENAIP - TESERO,Professional School
69,69,69,Autonomous Manegement,"Via Caltrezza, 13",+39 0462 813133,+39 0462 813145,cfp.tesero@pec.it,,cfp.tesero@enaip.tn.it,https://tesero.enaiptrentino.it/,TNFP254STA,SETTORE SERVIZI,29259,/Scuole/Centro-Formazione-Professionale-ENAIP-Tesero2,14,Tesero,CENTRO FORMAZIONE PROFESSIONALE ENAIP - TESERO,Professional School
70,70,70,Autonomous Manegement,"Via Durone, 57",+39 0465 321316,+39 0465 322091,cfp.tione@pec.it,,cfp.tione@enaip.tn.it,https://tione.enaiptrentino.it/,TNCF001001,SETTORE INDUSTRIA E ARTIGIANATO,29261,/Scuole/Centro-Formazione-Professionale-ENAIP-Tione-di-Trento2,15,Tione di Trento,TNCF001001,Professional School
71,71,71,Autonomous Manegement,"Via Durone, 57",+39 0465 321316,+39 0465 322091,cfp.tione@pec.it,,cfp.tione@enaip.tn.it,https://tione.enaiptrentino.it/,TNCF001001,SETTORE SERVIZI,29262,/Scuole/Centro-Formazione-Professionale-ENAIP-Tione-di-Trento2,15,Tione di Trento,TNCF001001,Professional School
72,72,72,Autonomous Manegement,"Rione Europa, 3",+39 0464 521300,+39 0464 521553,cfp.rivadelgarda@pec.it,,cfp.rivadelgarda@enaip.tn.it,https://rivadelgarda.enaiptrentino.it/,TNCF007001,SETTORE SERVIZI,29264,/Scuole/Centro-Formazione-Professionale-ENAIP-Varone-di-Riva-del-Garda2,16,Riva del Garda,TNCF007001,Professional School
73,73,73,Autonomous Manegement,"Via Asiago, 14",+39 0461 920386,+39 0461 914935,cfp.villazzano@pec.it,,cfp.villazzano@enaip.tn.it,https://villazzano.enaiptrentino.it/,TNCF008001,SETTORE INDUSTRIA E ARTIGIANATO,29266,/Scuole/Centro-Formazione-Professionale-ENAIP-Villazzano2,17,Trento,TNCF008001,Professional School
74,74,74,Autonomous Manegement,"Via Asiago, 14",+39 0461 920386,+39 0461 914935,cfp.villazzano@pec.it,,cfp.villazzano@enaip.tn.it,https://villazzano.enaiptrentino.it/,,SETTORE INDUSTRIA E ARTIGIANATO SERALE,29267,/Scuole/Centro-Formazione-Professionale-ENAIP-Villazzano2,17,Trento,TNCF008001,Professional School
75,75,75,Autonomous Manegement,"Viale Roma, 61",+39 0461 706145,+39 0461 701940,cfplevico@pec.operaarmidabarelli.org,,cfplevico@operaarmidabarelli.org,http://www.operaarmidabarelli.org,TNFP272STA,SETTORE SERVIZI,29269,/Scuole/Centro-Formazione-Professionale-Opera-Armida-Barelli-Levico2,18,Levico Terme,CENTRO FORMAZIONE PROFESSIONALE OPERA ARMIDA BARELLI - LEVICO,Professional School
76,76,76,Autonomous Manegement,"Via Setaioli, 5",+39 0464 433771,+39 0464 431711,cfprovereto@pec.operaarmidabarelli.org,,cfprovereto@operaarmidabarelli.org,http://www.operaarmidabarelli.org,TNCF005001,SETTORE SERVIZI,29271,/Scuole/Centro-Formazione-Professionale-Opera-Armida-Barelli-Rovereto2,19,Rovereto,TNCF005001,Professional School
77,77,77,Autonomous Manegement,"Piazza Di Fiera, 4",+39 0461 270244,+39 0461 270241,,,scuolagrafica@artigianelli.tn.it,http://www.artigianelli.tn.it/,TNCF004001,SETTORE INDUSTRIA E ARTIGIANATO,29273,/Scuole/Centro-Formazione-Professionale-Pavoniano-Artigianelli-Trento2,20,Trento,TNCF004001,Professional School
78,78,78,Autonomous Manegement,"Via Gazzoletti, 10",+39 0464 556585,+39 0464 556599,cfp-upt@pec.it,,segreteria.arco@cfp-upt.it,http://www.cfpupt.it/sede-di-arco,TNFP261STA,SETTORE SERVIZI,29275,/Scuole/Centro-Formazione-Professionale-UPT-Arco2,21,Arco,CENTRO FORMAZIONE PROFESSIONALE UPT - ARCO,Professional School
79,79,79,Autonomous Manegement,"Via D Agostin, 2",+39 0463 422820,+39 0463 424409,cfp-upt@pec.it,,segreteria.cles@cfp-upt.it,http://www.cfp-upt.it,TNFP262STA,SETTORE SERVIZI,29277,/Scuole/Centro-Formazione-Professionale-UPT-Cles2,22,Cles,CENTRO FORMAZIONE PROFESSIONALE UPT - CLES,Professional School
80,80,80,Autonomous Manegement,"Via Pasqui, 10",+39 0464 630050,,cfp-upt@pec.it,,segreteria.rovereto@cfp-upt.it,,TNFP000001,SETTORE SERVIZI,29279,/Scuole/Centro-Formazione-Professionale-UPT-Rovereto2,23,Rovereto,CENTRO FORMAZIONE PROFESSIONALE UPT - ROVERETO,Professional School
81,81,81,Autonomous Manegement,"Via Roma, 15",+39 0465 321889,+39 0465 324518,cfp-upt@pec.it,,segreteria.tione@cfp-upt.it,http://www.cfp-upt.it,TNFP263STA,SETTORE SERVIZI,29281,/Scuole/Centro-Formazione-Professionale-UPT-Tione-di-Trento2,24,Tione di Trento,CENTRO FORMAZIONE PROFESSIONALE UPT - TIONE DI TRENTO,Professional School
82,82,82,Autonomous Manegement,"Via Borsieri, 2",+39 0461 239997,+39 0461 260235,cfp-upt@pec.it,,segreteria.sede@cfp-upt.it,http://www.cfp-upt.it,TNCF003001,SETTORE SERVIZI,29283,/Scuole/Centro-Formazione-Professionale-UPT-Trento2,25,Trento,TNCF003001,Professional School
83,83,83,Autonomous Manegement,"Via Borsieri, 2",+39 0461 239997,+39 0461 260235,cfp-upt@pec.it,,segreteria.sede@cfp-upt.it,http://www.cfp-upt.it,,SETTORE SERVIZI SERALE,29284,/Scuole/Centro-Formazione-Professionale-UPT-Trento2,25,Trento,TNCF003001,Professional School
84,84,84,Autonomous Manegement,"Via Forno - Transacqua, 12",+39 0439 762057,+39 0439 762833,cfp.primiero@pec.it,,cfp.primiero@enaip.tn.it,https://primiero.enaiptrentino.it/,TNFP253STA,SETTORE INDUSTRIA E ARTIGIANATO,29286,/Scuole/Centro-Formazione-Professionale-ENAIP-Primiero2,26,Primiero San Martino di Castrozza,CENTRO FORMAZIONE PROFESSIONALE ENAIP - PRIMIERO,Professional School
85,85,85,Autonomous Manegement,"Via Forno - Transacqua, 12",+39 0439 762057,+39 0439 762833,cfp.primiero@pec.it,,cfp.primiero@enaip.tn.it,https://primiero.enaiptrentino.it/,TNFP253STA,SETTORE SERVIZI,29287,/Scuole/Centro-Formazione-Professionale-ENAIP-Primiero2,26,Primiero San Martino di Castrozza,CENTRO FORMAZIONE PROFESSIONALE ENAIP - PRIMIERO,Professional School
86,86,86,F.P.S.M. Delegation,"Strada Giuseppe Soraperra - Pozza di Fassa, 4",0462-763194,,vigo.fassa.presidente@fpsm.tn.it,,vigo.fassa.segretario@fpsm.tn.it,,,SCUOLA DELL'INFANZIA DI VIGO DI FASSA,30214,/Scuole/Scuola-dell-infanzia-di-Vigo-di-Fassa2,27,San Giovanni di Fassa,SCUOLA DELL'INFANZIA DI VIGO DI FASSA,Kindergarten
87,87,87,F.P.S.M. Delegation,"Piazza Guardi, 7",0461-657897,,vigo.ton.segretario@fpsm.tn.it,,vigo.ton.segretario@fpsm.tn.it,,,SCUOLA DELL'INFANZIA DI VIGO DI TON,30216,/Scuole/Scuola-dell-infanzia-di-Vigo-di-Ton2,28,Ton,SCUOLA DELL'INFANZIA DI VIGO DI TON,Kindergarten
88,88,88,F.P.S.M. Delegation,"Via dei Carli, 16",0461-209045,,villamontagna.segretario@fpsm.tn.it,,villamontagna.segretario@fpsm.tn.it,,,SCUOLA DELL'INFANZIA DI VILLAMONTAGNA,30220,/Scuole/Scuola-dell-infanzia-di-Villamontagna2,29,Trento,SCUOLA DELL'INFANZIA DI VILLAMONTAGNA,Kindergarten
89,89,89,F.P.S.M. Delegation,"Via Giordano, 15",0461-920382,,villazzano.segretario@fpsm.tn.it,,villazzano.segretario@fpsm.tn.it,,,SCUOLA DELL'INFANZIA DI VILLAZZANO,30222,/Scuole/Scuola-dell-infanzia-di-Villazzano2,30,Trento,SCUOLA DELL'INFANZIA DI VILLAZZANO,Kindergarten
90,90,90,F.P.S.M. Delegation,"Via S Maria, 13",0464-411516,,volano.segretario@fpsm.tn.it,,volano.segretario@fpsm.tn.it,,,SCUOLA DELL'INFANZIA DI VOLANO,30224,/Scuole/Scuola-dell-infanzia-di-Volano2,31,Volano,SCUOLA DELL'INFANZIA DI VOLANO,Kindergarten
91,91,91,Provincial,"Via Perlasca, 4",+39 0461 601122,+39 0461 601470,martini@pec.provincia.tn.it,dir.martini.mezzolombardo@scuole.provincia.tn.it,segr.martini.mezzolombardo@scuole.provincia.tn.it,http://www.martinomartini.eu,TNCT70400V,EDUCAZIONE PER ADULTI RELATIVA AL PRIMO CICLO,29802,/Scuole/ISTITUTO-DI-ISTRUZIONE-M.-Martini-MEZZOLOMBARDO2,32,Mezzolombardo,TNIS00300A,Middle School
92,92,92,Provincial,"Via Perlasca, 4",+39 0461 601122,+39 0461 601470,martini@pec.provincia.tn.it,dir.martini.mezzolombardo@scuole.provincia.tn.it,segr.martini.mezzolombardo@scuole.provincia.tn.it,http://www.martinomartini.eu,TNTD00301L,ISTITUTO TECNICO PER IL SETTORE ECONOMICO,29803,/Scuole/ISTITUTO-DI-ISTRUZIONE-M.-Martini-MEZZOLOMBARDO2,32,Mezzolombardo,TNIS00300A,High School
93,93,93,Provincial,"Via Perlasca, 4",+39 0461 601122,+39 0461 601470,martini@pec.provincia.tn.it,dir.martini.mezzolombardo@scuole.provincia.tn.it,segr.martini.mezzolombardo@scuole.provincia.tn.it,http://www.martinomartini.eu,TNRC00350N,ISTITUTO TECNICO PER IL SETTORE ECONOMICO SERALE,29804,/Scuole/ISTITUTO-DI-ISTRUZIONE-M.-Martini-MEZZOLOMBARDO2,32,Mezzolombardo,TNIS00300A,High School
94,94,94,Provincial,"Via Perlasca, 4",+39 0461 601122,+39 0461 601470,martini@pec.provincia.tn.it,dir.martini.mezzolombardo@scuole.provincia.tn.it,segr.martini.mezzolombardo@scuole.provincia.tn.it,http://www.martinomartini.eu,TNTD00301L,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO,29805,/Scuole/ISTITUTO-DI-ISTRUZIONE-M.-Martini-MEZZOLOMBARDO2,32,Mezzolombardo,TNIS00300A,High School
95,95,95,Provincial,"Via Perlasca, 4",+39 0461 601122,+39 0461 601470,martini@pec.provincia.tn.it,dir.martini.mezzolombardo@scuole.provincia.tn.it,segr.martini.mezzolombardo@scuole.provincia.tn.it,http://www.martinomartini.eu,TNPS00301R,LICEO DELLE SCIENZE UMANE OPZIONE ECONOMICO SOCIALE,29806,/Scuole/ISTITUTO-DI-ISTRUZIONE-M.-Martini-MEZZOLOMBARDO2,32,Mezzolombardo,TNIS00300A,High School
96,96,96,Provincial,"Via Perlasca, 4",+39 0461 601122,+39 0461 601470,martini@pec.provincia.tn.it,dir.martini.mezzolombardo@scuole.provincia.tn.it,segr.martini.mezzolombardo@scuole.provincia.tn.it,http://www.martinomartini.eu,TNPS00301R,LICEO SCIENTIFICO,29807,/Scuole/ISTITUTO-DI-ISTRUZIONE-M.-Martini-MEZZOLOMBARDO2,32,Mezzolombardo,TNIS00300A,High School
97,97,97,Provincial,"Via Perlasca, 4",+39 0461 601122,+39 0461 601470,martini@pec.provincia.tn.it,dir.martini.mezzolombardo@scuole.provincia.tn.it,segr.martini.mezzolombardo@scuole.provincia.tn.it,http://www.martinomartini.eu,TNPS00301R,LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE,29808,/Scuole/ISTITUTO-DI-ISTRUZIONE-M.-Martini-MEZZOLOMBARDO2,32,Mezzolombardo,TNIS00300A,High School
98,98,98,Provincial,"Via Delle Fosse, 9",+39 0464 438836,+39 0461 824345,info.depero@istitutodellearti.tn.it,dir.istitutodellearti@scuole.provincia.tn.it,info@istitutodellearti.tn.it,https://www.istitutodellearti.tn.it,TNSD020011,"LICEO ARTISTICO ""DEPERO""- ROVERETO",29816,/Scuole/LICEO-DELLE-ARTI-DI-TRENTO-E-ROVERETO-Vittoria-Bonporti-Depero,33,Rovereto,TNSD02000X,High School
99,99,99,Provincial,"Via Zambra, 3",+39 0461 824422,+39 0461 824345,vittoria@pec.provincia.tn.it,dir.istitutodellearti@scuole.provincia.tn.it,info@istitutodellearti.tn.it,https://www.istitutodellearti.tn.it,TNSD02000X,"LICEO ARTISTICO ""VITTORIA"" - TRENTO",29817,/Scuole/LICEO-DELLE-ARTI-DI-TRENTO-E-ROVERETO-Vittoria-Bonporti-Depero,33,Trento,TNSD02000X,High School
100,100,100,Provincial,"Vicolo S Maria Maddalena, 16",+39 0461 260648,+39 0461 824345,info.bonporti@istitutodellearti.tn.it,dir.istitutodellearti@scuole.provincia.tn.it,info@istitutodellearti.tn.it,https://www.istitutodellearti.tn.it,TNSD02000X,LICEO MUSICALE COREUTICO,29819,/Scuole/LICEO-DELLE-ARTI-DI-TRENTO-E-ROVERETO-Vittoria-Bonporti-Depero,33,Trento,TNSD02000X,High School
101,101,101,Autonomous Manegement,"Piazza S Teresa Verzeri, 4",+39 0461 981465,+39 0461 982734,,,istitutocomprensivo@istitutosacrocuore.it,http://www.istitutosacrocuore.it,TNTD035003,ISTITUTO TECNICO PER IL SETTORE ECONOMICO,29821,/Scuole/ISTITUTO-SACRO-CUORE-TRENTO2,34,Trento,ISTITUTO SACRO CUORE - TRENTO,High School
102,102,102,Autonomous Manegement,"Piazza S Teresa Verzeri, 4",+39 0461 981465,+39 0461 982734,,,istitutocomprensivo@istitutosacrocuore.it,http://www.istitutosacrocuore.it,TNTD035003,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO,29822,/Scuole/ISTITUTO-SACRO-CUORE-TRENTO2,34,Trento,ISTITUTO SACRO CUORE - TRENTO,High School
103,103,103,Autonomous Manegement,"Piazza S Teresa Verzeri, 4",+39 0461 981465,+39 0461 982734,,,istitutocomprensivo@istitutosacrocuore.it,http://www.istitutosacrocuore.it,TNPM015003,LICEO ARTISTICO,29823,/Scuole/ISTITUTO-SACRO-CUORE-TRENTO2,34,Trento,ISTITUTO SACRO CUORE - TRENTO,High School
104,104,104,Autonomous Manegement,"Piazza S Teresa Verzeri, 4",+39 0461 981465,+39 0461 982734,,,istitutocomprensivo@istitutosacrocuore.it,http://www.istitutosacrocuore.it,TNPM015003,LICEO DELLE SCIENZE UMANE,29824,/Scuole/ISTITUTO-SACRO-CUORE-TRENTO2,34,Trento,ISTITUTO SACRO CUORE - TRENTO,High School
105,105,105,Autonomous Manegement,"Piazza S Teresa Verzeri, 4",+39 0461 981465,+39 0461 982734,,,istitutocomprensivo@istitutosacrocuore.it,http://www.istitutosacrocuore.it,TN1E00300E,SCUOLA PRIMARIA SACRO CUORE TRENTO,29825,/Scuole/ISTITUTO-SACRO-CUORE-TRENTO2,34,Trento,ISTITUTO SACRO CUORE - TRENTO,Primary School
106,106,106,Autonomous Manegement,"Piazza S Teresa Verzeri, 4",+39 0461 981465,+39 0461 982734,,,istitutocomprensivo@istitutosacrocuore.it,http://www.istitutosacrocuore.it,TN1M006007,SCUOLA SECONDARIA DI PRIMO GRADO SACRO CUORE TRENTO,29826,/Scuole/ISTITUTO-SACRO-CUORE-TRENTO2,34,Trento,ISTITUTO SACRO CUORE - TRENTO,Middle School
107,107,107,Autonomous Manegement,"Via Barbacovi, 22",+39 0461 885555,+39 0461 981972,sdbtrento@pcert.postecert.it,,segreteria@sdbtrento.it,http://www.sdbtrento.it,TN1M00500B,SCUOLA SECONDARIA DI PRIMO GRADO MARIA AUSILIATRICE TRENTO,29828,/Scuole/ISTITUTO-SALESIANO-MARIA-AUSILIATRICE-TRENTO2,35,Trento,ISTITUTO SALESIANO MARIA AUSILIATRICE - TRENTO,Middle School
108,108,108,Autonomous Manegement,"Via Molaren, 29",+39 0439 762019,+39 0439 762664,salesianimezzano@pec.it,,segreteria@sdbmezzano.it,http://www.salesianimezzano.it,TN1E00200P,SCUOLA PRIMARIA SANTA CROCE MEZZANO,29830,/Scuole/ISTITUTO-SALESIANO-S.-CROCE-MEZZANO,36,Mezzano,ISTITUTO SALESIANO S. CROCE - MEZZANO,Primary School
109,109,109,Autonomous Manegement,"Via Molaren, 29",+39 0439 762019,+39 0439 762664,salesianimezzano@pec.it,,segreteria@sdbmezzano.it,http://www.salesianimezzano.it,TN1M001004,SCUOLA SECONDARIA DI PRIMO GRADO SANTA CROCE MEZZANO,29831,/Scuole/ISTITUTO-SALESIANO-S.-CROCE-MEZZANO,36,Mezzano,ISTITUTO SALESIANO S. CROCE - MEZZANO,Middle School
110,110,110,Provincial,"Via Brigata Acqui, 19",0461239955,0461230175,tambosibattisti@pec.provincia.tn.it,dir.tambositn@scuole.provincia.tn.it,segr.tambositn@scuole.provincia.tn.it,http://tambosi.tn.it,TNTD18000T,ISTITUTO TECNICO PER IL SETTORE ECONOMICO,29833,/Scuole/ISTITUTO-TECNICO-ECONOMICO-A.-Tambosi-TRENTO,37,Trento,TNTD18000T,High School
111,111,111,Provincial,"Via Brigata Acqui, 19",0461239955,0461230175,tambosibattisti@pec.provincia.tn.it,dir.tambositn@scuole.provincia.tn.it,segr.tambositn@scuole.provincia.tn.it,http://tambosi.tn.it,TNTD180507,ISTITUTO TECNICO PER IL SETTORE ECONOMICO SERALE,29834,/Scuole/ISTITUTO-TECNICO-ECONOMICO-A.-Tambosi-TRENTO,37,Trento,TNTD18000T,High School
112,112,112,Provincial,"Via IV Novembre, 35",+39 0463 421695,+39 0463 421477,pilati@pec.provincia.tn.it,dir.itetpilati@scuole.provincia.tn.it,segr.itetpilati@scuole.provincia.tn.it,http://www.istitutopilati.it,TNCT709002,EDUCAZIONE PER ADULTI RELATIVA AL PRIMO CICLO,29836,/Scuole/ISTITUTO-TECNICO-ECONOMICO-E-TECNOLOGICO-C.A.-Pilati-CLES2,38,Cles,TNTD100001,Middle School
113,113,113,Provincial,"Via IV Novembre, 35",+39 0463 421695,+39 0463 421477,pilati@pec.provincia.tn.it,dir.itetpilati@scuole.provincia.tn.it,segr.itetpilati@scuole.provincia.tn.it,http://www.istitutopilati.it,TNTD100001,ISTITUTO TECNICO PER IL SETTORE ECONOMICO,29837,/Scuole/ISTITUTO-TECNICO-ECONOMICO-E-TECNOLOGICO-C.A.-Pilati-CLES2,38,Cles,TNTD100001,High School
114,114,114,Provincial,"Via IV Novembre, 35",+39 0463 421695,+39 0463 421477,pilati@pec.provincia.tn.it,dir.itetpilati@scuole.provincia.tn.it,segr.itetpilati@scuole.provincia.tn.it,http://www.istitutopilati.it,TNTD10050A,ISTITUTO TECNICO PER IL SETTORE ECONOMICO SERALE,29838,/Scuole/ISTITUTO-TECNICO-ECONOMICO-E-TECNOLOGICO-C.A.-Pilati-CLES2,38,Cles,TNTD100001,High School
115,115,115,Provincial,"Via IV Novembre, 35",+39 0463 421695,+39 0463 421477,pilati@pec.provincia.tn.it,dir.itetpilati@scuole.provincia.tn.it,segr.itetpilati@scuole.provincia.tn.it,http://www.istitutopilati.it,TNTD100001,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO,29839,/Scuole/ISTITUTO-TECNICO-ECONOMICO-E-TECNOLOGICO-C.A.-Pilati-CLES2,38,Cles,TNTD100001,High School
116,116,116,Provincial,"Via IV Novembre, 35",+39 0463 421695,+39 0463 421477,pilati@pec.provincia.tn.it,dir.itetpilati@scuole.provincia.tn.it,segr.itetpilati@scuole.provincia.tn.it,http://www.istitutopilati.it,TNTD10050A,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO SERALE,29840,/Scuole/ISTITUTO-TECNICO-ECONOMICO-E-TECNOLOGICO-C.A.-Pilati-CLES2,38,Cles,TNTD100001,High School
117,117,117,Provincial,"Via Del Teatro, 4",+39 0464 436100,+39 0464 434116,fontana@pec.provincia.tn.it,dir.fontana@scuole.provincia.tn.it,segr.fontana@scuole.provincia.tn.it,http://www.fgfontana.eu,TNTD020009,ISTITUTO TECNICO PER IL SETTORE ECONOMICO,29842,/Scuole/ISTITUTO-TECNICO-ECONOMICO-E-TECNOLOGICO-F.-e-G.-Fontana-ROVERETO,39,Rovereto,TNTD020009,High School
118,118,118,Provincial,"Via Del Teatro, 4",+39 0464 436100,+39 0464 434116,fontana@pec.provincia.tn.it,dir.fontana@scuole.provincia.tn.it,segr.fontana@scuole.provincia.tn.it,http://www.fgfontana.eu,TNTD02050P,ISTITUTO TECNICO PER IL SETTORE ECONOMICO SERALE,29843,/Scuole/ISTITUTO-TECNICO-ECONOMICO-E-TECNOLOGICO-F.-e-G.-Fontana-ROVERETO,39,Rovereto,TNTD020009,High School
119,119,119,Provincial,"Via Del Teatro, 4",+39 0464 436100,+39 0464 434116,fontana@pec.provincia.tn.it,dir.fontana@scuole.provincia.tn.it,segr.fontana@scuole.provincia.tn.it,http://www.fgfontana.eu,TNTD020009,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO,29844,/Scuole/ISTITUTO-TECNICO-ECONOMICO-E-TECNOLOGICO-F.-e-G.-Fontana-ROVERETO,39,Rovereto,TNTD020009,High School
120,120,120,Provincial,"Via Del Teatro, 4",+39 0464 436100,+39 0464 434116,fontana@pec.provincia.tn.it,dir.fontana@scuole.provincia.tn.it,segr.fontana@scuole.provincia.tn.it,http://www.fgfontana.eu,TNTD02050P,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO SERALE,29845,/Scuole/ISTITUTO-TECNICO-ECONOMICO-E-TECNOLOGICO-F.-e-G.-Fontana-ROVERETO,39,Rovereto,TNTD020009,High School
121,121,121,Provincial,"Via Monti, 1",+39 0464 411400,+39 0464 419130,marconi@pec.provincia.tn.it,dir.itimarconi@scuole.provincia.tn.it,segr.itimarconi@scuole.provincia.tn.it,http://www.marconirovereto.it,TNTF02000G,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO,29853,/Scuole/ISTITUTO-TECNICO-TECNOLOGICO-G.-Marconi-ROVERETO2,40,Rovereto,TNTF02000G,High School
122,122,122,Provincial,"Via Monti, 1",+39 0464 411400,+39 0464 419130,marconi@pec.provincia.tn.it,dir.itimarconi@scuole.provincia.tn.it,segr.itimarconi@scuole.provincia.tn.it,http://www.marconirovereto.it,TNTF020501,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO SERALE,29854,/Scuole/ISTITUTO-TECNICO-TECNOLOGICO-G.-Marconi-ROVERETO2,40,Rovereto,TNTF02000G,High School
123,123,123,Provincial,"Via Brigata Acqui, 15",+39 0461 216811,+39 0461 984216,buonarroti@pec.provincia.tn.it,dir.buonarroti@scuole.provincia.tn.it,istituto.tecnico@buonarroti.tn.it,http://www.buonarroti.tn.it/,TNTF01301D,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO,29856,/Scuole/ISTITUTO-TECNICO-TECNOLOGICO-M.-Buonarroti-TRENTO,41,Trento,TNIS013001,High School
124,124,124,Provincial,"Via Brigata Acqui, 15",+39 0461 216811,+39 0461 984216,buonarroti@pec.provincia.tn.it,dir.buonarroti@scuole.provincia.tn.it,istituto.tecnico@buonarroti.tn.it,http://www.buonarroti.tn.it/,TNTF01351V,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO SERALE,29857,/Scuole/ISTITUTO-TECNICO-TECNOLOGICO-M.-Buonarroti-TRENTO,41,Trento,TNIS013001,High School
125,125,125,Provincial,"Corso Bettini, 86",+39 0464 437700,+39 0464 420025,rosmini.rovereto@pec.provincia.tn.it,dir.liceorosmini@scuole.provincia.tn.it,segr.liceorosmini@scuole.provincia.tn.it,http://www.liceorosmini.eu,TNPC02000A,LICEO CLASSICO,29877,/Scuole/LICEO-A.-Rosmini-ROVERETO2,42,Rovereto,TNPC02000A,High School
126,126,126,Provincial,"Corso Bettini, 86",+39 0464 437700,+39 0464 420025,rosmini.rovereto@pec.provincia.tn.it,dir.liceorosmini@scuole.provincia.tn.it,segr.liceorosmini@scuole.provincia.tn.it,http://www.liceorosmini.eu,TNPC02000A,LICEO LINGUISTICO,29878,/Scuole/LICEO-A.-Rosmini-ROVERETO2,42,Rovereto,TNPC02000A,High School
127,127,127,Provincial,"Corso Bettini, 86",+39 0464 437700,+39 0464 420025,rosmini.rovereto@pec.provincia.tn.it,dir.liceorosmini@scuole.provincia.tn.it,segr.liceorosmini@scuole.provincia.tn.it,http://www.liceorosmini.eu,TNPC02000A,LICEO SCIENTIFICO,29879,/Scuole/LICEO-A.-Rosmini-ROVERETO2,42,Rovereto,TNPC02000A,High School
128,128,128,Provincial,"Corso Bettini, 86",+39 0464 437700,+39 0464 420025,rosmini.rovereto@pec.provincia.tn.it,dir.liceorosmini@scuole.provincia.tn.it,segr.liceorosmini@scuole.provincia.tn.it,http://www.liceorosmini.eu,TNPC02000A,LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE,29880,/Scuole/LICEO-A.-Rosmini-ROVERETO2,42,Rovereto,TNPC02000A,High School
129,129,129,Provincial,"Via Malfatti, 2",+39 0461 914400,+39 0461 914498,rosmini.trento@pec.provincia.tn.it,dir.rosmini.tn@scuole.provincia.tn.it,segr.rosmini.tn@scuole.provincia.tn.it,http://www.rosmini.eu,TNCT70500P,EDUCAZIONE PER ADULTI RELATIVA AL PRIMO CICLO,29882,/Scuole/LICEO-A.-Rosmini-TRENTO2,43,Trento,TNPM01000X,Middle School
