,school_id,miur_code,text_review,school_name
146,29262,TNCF001001,"Sono stata convocata per svolgere alcuni giorni di lezione sulla ""gestione degli acquisti in un ristorante"". La scuola è ottimamente organizzata, si respira un clima molto sereno e collaborativo.",SETTORE SERVIZI
147,29264,TNCF007001,"Tutta la mia stima alla Professoressa oggettoDi questo atto vandalico.Coraggiosi!!Con passamontagna, di nascosto.E se la sono presa con le ruote della macchina, sbagliando anche macchinaPensate come siamo messi.D altra parte una Professoressa che ne ha fatto della sua professione una missione.Pur in un contesto molto difficile, dove probabilmente i valori che Lei vuole trasmettere non sono accolti dall altra parte.Oggi impegno, dedizione, cultura, educazioneMa soprattutto regole danno fastidio.Allora buchiamo le ruote alla macchina della prof.Coraggio Sig.ra Professoressa, tanta gente è con lei.La stimiamo e la incoraggiamo.Tutta la mia stima alla Professoressa oggettoDi questo atto vandalico.Coraggiosi!! …Altro",SETTORE SERVIZI
148,29264,TNCF007001,Bello,SETTORE SERVIZI
149,29267,,"Questa è la scuola in cui svolgo la mia attività come bidella e che dà delle ottime opportunità di inserimento nel mondo del lavoro ai nostri giovani che  hanno voglia di studiare e di trovare un impiego che dia loro soddisfazione e solidità economica cosa di cui oggi hanno assoluto bisogno. Offre molteplici percorsi scolastici che spaziano in molti settori dell'artigianato, c'è solo l'imbarazzo della scelta.Questa è la scuola in cui svolgo la mia attività come bidella e che dà delle ottime opportunità di inserimento nel mondo del lavoro ai nostri giovani che  hanno voglia di studiare e di trovare un impiego che dia loro soddisfazione e …Altro",SETTORE INDUSTRIA E ARTIGIANATO SERALE
150,29267,,Ottima Scuola.... anche per noi del serale,SETTORE INDUSTRIA E ARTIGIANATO SERALE
151,29267,,Piaciuto tantissimo,SETTORE INDUSTRIA E ARTIGIANATO SERALE
152,29267,,Bello,SETTORE INDUSTRIA E ARTIGIANATO SERALE
153,29269,TNFP272STA,Scuola qualificata per un ottima formazione!,SETTORE SERVIZI
154,29273,TNCF004001,"Ho avuto il piacere di poter collaborare per pochissimi giorni presso questo Istituto professionale. Inizialemente, non essendo di Trento e avendo visto altre scuole professionali pensavo di capitare nella classica professionale.Tutto altro, struttura innovativa, sussidi didattici all avanguardia (iOS regna sovrano) rapporto tra professori e studenti ammirevole.Questa è la scuola che una volta visitata sicuramente farebbe passare i pregiudizi che hanno la media delle persone verso le scuole professionaliHo avuto il piacere di poter collaborare per pochissimi giorni presso questo Istituto professionale. Inizialemente, non essendo di Trento e avendo visto altre scuole professionali pensavo di capitare nella classica professionale. …Altro",SETTORE INDUSTRIA E ARTIGIANATO
155,29273,TNCF004001,Non mi hanno amesso eppure avevo fatto il progetto Ponte e avevo detto che avevo ottime capacità. comunque si presenta un bell istituto in centro a Trento peccato però che è a numero chiuso !,SETTORE INDUSTRIA E ARTIGIANATO
156,29273,TNCF004001,"Scuola ben attrezzata, corpo docenti in continuo aggiornamento con nuove tecniche di insegnamento e tecnologie all'avanguardia.",SETTORE INDUSTRIA E ARTIGIANATO
157,29273,TNCF004001,Lo ho conosciuto per motivi professionali e posso testimoniare che si tratta di un istituto moderno ben attrezzato e diretto da personale altamente qualificato.,SETTORE INDUSTRIA E ARTIGIANATO
158,29273,TNCF004001,Ottima rilegatoria gestita da artigiano di pregjo,SETTORE INDUSTRIA E ARTIGIANATO
159,29273,TNCF004001,Scuola superiore e alta formazione con metrologie innovative e sguardo umano,SETTORE INDUSTRIA E ARTIGIANATO
160,29273,TNCF004001,Bella scuola (sarà che la frequento eh?),SETTORE INDUSTRIA E ARTIGIANATO
161,29273,TNCF004001,Scuola grafica innovativa e ben strutturata,SETTORE INDUSTRIA E ARTIGIANATO
162,29273,TNCF004001,Pessima esperienza scolastica.,SETTORE INDUSTRIA E ARTIGIANATO
163,29277,TNFP262STA," Professionalità, Qualità",SETTORE SERVIZI
164,29277,TNFP262STA,Bella scuola,SETTORE SERVIZI
165,29284,,Bellissima scuola!!!,SETTORE SERVIZI SERALE
166,29286,TNFP253STA,Grande centro per formare giovani preparati.,SETTORE INDUSTRIA E ARTIGIANATO
167,29286,TNFP253STA,Scuola molto bella merita studiare,SETTORE INDUSTRIA E ARTIGIANATO
168,29287,TNFP253STA,Grande centro per formare giovani preparati.,SETTORE SERVIZI
169,29287,TNFP253STA,Scuola molto bella merita studiare,SETTORE SERVIZI
170,29803,TNTD00301L,Tanti insegnanti pensano solo al programma senza stimolare e valorizzare i ragazzi. Anni fa non era così,ISTITUTO TECNICO PER IL SETTORE ECONOMICO
171,29803,TNTD00301L,bella scuola con vari indirizzi utili per il tuo insegnamento scolastico,ISTITUTO TECNICO PER IL SETTORE ECONOMICO
172,29803,TNTD00301L,Ottima scuola e bravissimi insegnanti,ISTITUTO TECNICO PER IL SETTORE ECONOMICO
173,29803,TNTD00301L,Bello l'indirizzo conduzione del mezzo aereo,ISTITUTO TECNICO PER IL SETTORE ECONOMICO
174,29803,TNTD00301L,Ottimo istituto,ISTITUTO TECNICO PER IL SETTORE ECONOMICO
175,29803,TNTD00301L,Ottimo liceo scientifico sportivo,ISTITUTO TECNICO PER IL SETTORE ECONOMICO
176,29803,TNTD00301L,Bello l'indirizzo sportivo,ISTITUTO TECNICO PER IL SETTORE ECONOMICO
177,29803,TNTD00301L,Bella scuola,ISTITUTO TECNICO PER IL SETTORE ECONOMICO
178,29804,TNRC00350N,Tanti insegnanti pensano solo al programma senza stimolare e valorizzare i ragazzi. Anni fa non era così,ISTITUTO TECNICO PER IL SETTORE ECONOMICO SERALE
179,29804,TNRC00350N,bella scuola con vari indirizzi utili per il tuo insegnamento scolastico,ISTITUTO TECNICO PER IL SETTORE ECONOMICO SERALE
180,29804,TNRC00350N,Ottima scuola e bravissimi insegnanti,ISTITUTO TECNICO PER IL SETTORE ECONOMICO SERALE
181,29804,TNRC00350N,Bello l'indirizzo conduzione del mezzo aereo,ISTITUTO TECNICO PER IL SETTORE ECONOMICO SERALE
182,29804,TNRC00350N,Ottimo istituto,ISTITUTO TECNICO PER IL SETTORE ECONOMICO SERALE
183,29804,TNRC00350N,Ottimo liceo scientifico sportivo,ISTITUTO TECNICO PER IL SETTORE ECONOMICO SERALE
184,29804,TNRC00350N,Bello l'indirizzo sportivo,ISTITUTO TECNICO PER IL SETTORE ECONOMICO SERALE
185,29804,TNRC00350N,Bella scuola,ISTITUTO TECNICO PER IL SETTORE ECONOMICO SERALE
186,29805,TNTD00301L,Tanti insegnanti pensano solo al programma senza stimolare e valorizzare i ragazzi. Anni fa non era così,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO
187,29805,TNTD00301L,bella scuola con vari indirizzi utili per il tuo insegnamento scolastico,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO
188,29805,TNTD00301L,Ottima scuola e bravissimi insegnanti,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO
189,29805,TNTD00301L,Bello l'indirizzo conduzione del mezzo aereo,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO
190,29805,TNTD00301L,Ottimo istituto,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO
191,29805,TNTD00301L,Ottimo liceo scientifico sportivo,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO
192,29805,TNTD00301L,Bello l'indirizzo sportivo,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO
193,29805,TNTD00301L,Bella scuola,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO
194,29806,TNPS00301R,Tanti insegnanti pensano solo al programma senza stimolare e valorizzare i ragazzi. Anni fa non era così,LICEO DELLE SCIENZE UMANE OPZIONE ECONOMICO SOCIALE
195,29806,TNPS00301R,bella scuola con vari indirizzi utili per il tuo insegnamento scolastico,LICEO DELLE SCIENZE UMANE OPZIONE ECONOMICO SOCIALE
196,29806,TNPS00301R,Ottima scuola e bravissimi insegnanti,LICEO DELLE SCIENZE UMANE OPZIONE ECONOMICO SOCIALE
197,29806,TNPS00301R,Bello l'indirizzo conduzione del mezzo aereo,LICEO DELLE SCIENZE UMANE OPZIONE ECONOMICO SOCIALE
198,29806,TNPS00301R,Ottimo istituto,LICEO DELLE SCIENZE UMANE OPZIONE ECONOMICO SOCIALE
199,29806,TNPS00301R,Ottimo liceo scientifico sportivo,LICEO DELLE SCIENZE UMANE OPZIONE ECONOMICO SOCIALE
200,29806,TNPS00301R,Bello l'indirizzo sportivo,LICEO DELLE SCIENZE UMANE OPZIONE ECONOMICO SOCIALE
201,29806,TNPS00301R,Bella scuola,LICEO DELLE SCIENZE UMANE OPZIONE ECONOMICO SOCIALE
202,29807,TNPS00301R,Tanti insegnanti pensano solo al programma senza stimolare e valorizzare i ragazzi. Anni fa non era così,LICEO SCIENTIFICO
203,29807,TNPS00301R,bella scuola con vari indirizzi utili per il tuo insegnamento scolastico,LICEO SCIENTIFICO
204,29807,TNPS00301R,Ottima scuola e bravissimi insegnanti,LICEO SCIENTIFICO
205,29807,TNPS00301R,Bello l'indirizzo conduzione del mezzo aereo,LICEO SCIENTIFICO
206,29807,TNPS00301R,Ottimo istituto,LICEO SCIENTIFICO
207,29807,TNPS00301R,Ottimo liceo scientifico sportivo,LICEO SCIENTIFICO
208,29807,TNPS00301R,Bello l'indirizzo sportivo,LICEO SCIENTIFICO
209,29807,TNPS00301R,Bella scuola,LICEO SCIENTIFICO
210,29808,TNPS00301R,Tanti insegnanti pensano solo al programma senza stimolare e valorizzare i ragazzi. Anni fa non era così,LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE
211,29808,TNPS00301R,bella scuola con vari indirizzi utili per il tuo insegnamento scolastico,LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE
212,29808,TNPS00301R,Ottima scuola e bravissimi insegnanti,LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE
213,29808,TNPS00301R,Bello l'indirizzo conduzione del mezzo aereo,LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE
214,29808,TNPS00301R,Ottimo istituto,LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE
215,29808,TNPS00301R,Ottimo liceo scientifico sportivo,LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE
216,29808,TNPS00301R,Bello l'indirizzo sportivo,LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE
217,29808,TNPS00301R,Bella scuola,LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE
218,29816,TNSD020011,"Ho frequentato questa scuola per 5 anni, ed dopo tutto questo tempo non posso che consigliarla ( anche se con tutti i suoi difetti )...","LICEO ARTISTICO ""DEPERO""- ROVERETO"
219,29817,TNSD02000X,"Arte con la ""A""  maiuscola e arte a 360° - Design, metalli oreficeria, arredamento legno, industria - Arti Figurative pittoriche e scultoree- Architettura e ambiente - Audiovisivo e Multimedialità","LICEO ARTISTICO ""VITTORIA"" - TRENTO"
220,29817,TNSD02000X,la scuola è fantastica (anche se cade a pezzi) ma fanno di tutto per mandarla avanti e renderla sempre più migliore. Ti da tantissime opportunità di scelta per il mondo del lavoro e i professori sono fantastici perchè pretendono tanto dagli studenti ma danno tanto loro e ci mettono tanto cuore.Se dovete scielgliere il liceo artistico sciegliete il vittoriala scuola è fantastica (anche se cade a pezzi) ma fanno di tutto per mandarla avanti e renderla sempre più migliore. Ti da tantissime opportunità di scelta per il mondo del lavoro e i professori sono fantastici perchè pretendono tanto dagli …Altro,"LICEO ARTISTICO ""VITTORIA"" - TRENTO"
221,29817,TNSD02000X,"La struttura della scuola necessita assolutamente di una ristrutturazione,infatti non consente nemmeno agli stessi studenti di lavorare al massimo delle loro possibilità e in sicurezza.","LICEO ARTISTICO ""VITTORIA"" - TRENTO"
222,29817,TNSD02000X,Nulla da dire per personale e professori ma la struttura è a limite della decenza...decadente e pericoloso per gli stessi studenti.Aspettando che la provincia si decida a cambiare sede.,"LICEO ARTISTICO ""VITTORIA"" - TRENTO"
223,29817,TNSD02000X,Credetemi quando dico che qui c'è un Esperienza e accoglienza stupenda staff e Responsabili preparati e sempre molto cordiali 100 ringraziamenti  di 💚a tutti voi per quello che fate per i nostri ragazzi,"LICEO ARTISTICO ""VITTORIA"" - TRENTO"
224,29821,TNTD035003,"Da qualche anno l'Istituto è cresciuto nella qualità dell'offerta formativa. Le novità più importanti riguardano la nascita del liceo delle Scienze Umane quadriennale (che permette di raggiungere il diploma in soli 4 anni, come in gran parte dei Paesi europei), unico nel suo genere in tutto il Triveneto e il liceo artistico a indirizzo grafica. Docenti preparati, motivati e selezionati accompagnano i ragazzi nella crescita umana, nello sviluppo di competenze disciplinari e trasversali. All'interno dell'Istituto ci sono anche gli altri ordini di scuola: infanzia, primaria, secondaria di primo grado (scuola media).Da qualche anno l'Istituto è cresciuto nella qualità dell'offerta formativa. Le novità più importanti riguardano la nascita del liceo delle Scienze Umane quadriennale (che permette di raggiungere il diploma in soli 4 anni, come in gran …Altro",ISTITUTO TECNICO PER IL SETTORE ECONOMICO
225,29821,TNTD035003,Resterà per sempre il top delle scuole,ISTITUTO TECNICO PER IL SETTORE ECONOMICO
226,29821,TNTD035003,"Dovrebbero trovare un'intesa perché gli studenti di altri istituti scolastici che vogliono usufruire della mensa non trovino tanta burocrazia per accedere ad essa, ad ogni modo sarà mia cura muovermi in sede diversa per capire il perché di tutto...",ISTITUTO TECNICO PER IL SETTORE ECONOMICO
227,29821,TNTD035003,Mi avete bocciato in questa scuola...voto 5 stelle,ISTITUTO TECNICO PER IL SETTORE ECONOMICO
228,29821,TNTD035003,La migliore scuola!,ISTITUTO TECNICO PER IL SETTORE ECONOMICO
229,29821,TNTD035003,(Traduzione di Google) Paga per vincere(Originale)Pay to win,ISTITUTO TECNICO PER IL SETTORE ECONOMICO
230,29821,TNTD035003,(Traduzione di Google) amo questo posto(Originale)I love this place,ISTITUTO TECNICO PER IL SETTORE ECONOMICO
231,29822,TNTD035003,"Da qualche anno l'Istituto è cresciuto nella qualità dell'offerta formativa. Le novità più importanti riguardano la nascita del liceo delle Scienze Umane quadriennale (che permette di raggiungere il diploma in soli 4 anni, come in gran parte dei Paesi europei), unico nel suo genere in tutto il Triveneto e il liceo artistico a indirizzo grafica. Docenti preparati, motivati e selezionati accompagnano i ragazzi nella crescita umana, nello sviluppo di competenze disciplinari e trasversali. All'interno dell'Istituto ci sono anche gli altri ordini di scuola: infanzia, primaria, secondaria di primo grado (scuola media).Da qualche anno l'Istituto è cresciuto nella qualità dell'offerta formativa. Le novità più importanti riguardano la nascita del liceo delle Scienze Umane quadriennale (che permette di raggiungere il diploma in soli 4 anni, come in gran …Altro",ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO
232,29822,TNTD035003,Resterà per sempre il top delle scuole,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO
233,29822,TNTD035003,"Dovrebbero trovare un'intesa perché gli studenti di altri istituti scolastici che vogliono usufruire della mensa non trovino tanta burocrazia per accedere ad essa, ad ogni modo sarà mia cura muovermi in sede diversa per capire il perché di tutto...",ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO
234,29822,TNTD035003,Mi avete bocciato in questa scuola...voto 5 stelle,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO
235,29822,TNTD035003,La migliore scuola!,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO
236,29822,TNTD035003,(Traduzione di Google) Paga per vincere(Originale)Pay to win,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO
237,29822,TNTD035003,(Traduzione di Google) amo questo posto(Originale)I love this place,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO
238,29823,TNPM015003,"Da qualche anno l'Istituto è cresciuto nella qualità dell'offerta formativa. Le novità più importanti riguardano la nascita del liceo delle Scienze Umane quadriennale (che permette di raggiungere il diploma in soli 4 anni, come in gran parte dei Paesi europei), unico nel suo genere in tutto il Triveneto e il liceo artistico a indirizzo grafica. Docenti preparati, motivati e selezionati accompagnano i ragazzi nella crescita umana, nello sviluppo di competenze disciplinari e trasversali. All'interno dell'Istituto ci sono anche gli altri ordini di scuola: infanzia, primaria, secondaria di primo grado (scuola media).Da qualche anno l'Istituto è cresciuto nella qualità dell'offerta formativa. Le novità più importanti riguardano la nascita del liceo delle Scienze Umane quadriennale (che permette di raggiungere il diploma in soli 4 anni, come in gran …Altro",LICEO ARTISTICO
239,29823,TNPM015003,Resterà per sempre il top delle scuole,LICEO ARTISTICO
240,29823,TNPM015003,"Dovrebbero trovare un'intesa perché gli studenti di altri istituti scolastici che vogliono usufruire della mensa non trovino tanta burocrazia per accedere ad essa, ad ogni modo sarà mia cura muovermi in sede diversa per capire il perché di tutto...",LICEO ARTISTICO
241,29823,TNPM015003,Mi avete bocciato in questa scuola...voto 5 stelle,LICEO ARTISTICO
242,29823,TNPM015003,La migliore scuola!,LICEO ARTISTICO
243,29823,TNPM015003,(Traduzione di Google) Paga per vincere(Originale)Pay to win,LICEO ARTISTICO
244,29823,TNPM015003,(Traduzione di Google) amo questo posto(Originale)I love this place,LICEO ARTISTICO
245,29824,TNPM015003,"Da qualche anno l'Istituto è cresciuto nella qualità dell'offerta formativa. Le novità più importanti riguardano la nascita del liceo delle Scienze Umane quadriennale (che permette di raggiungere il diploma in soli 4 anni, come in gran parte dei Paesi europei), unico nel suo genere in tutto il Triveneto e il liceo artistico a indirizzo grafica. Docenti preparati, motivati e selezionati accompagnano i ragazzi nella crescita umana, nello sviluppo di competenze disciplinari e trasversali. All'interno dell'Istituto ci sono anche gli altri ordini di scuola: infanzia, primaria, secondaria di primo grado (scuola media).Da qualche anno l'Istituto è cresciuto nella qualità dell'offerta formativa. Le novità più importanti riguardano la nascita del liceo delle Scienze Umane quadriennale (che permette di raggiungere il diploma in soli 4 anni, come in gran …Altro",LICEO DELLE SCIENZE UMANE
