school_id,miur_code,text_review,school_name
"29249
",TNFP249STA,Ottimo centro con tanti simpatici ragazzi con tanta voglia di imparare,"

                
SETTORE INDUSTRIA E ARTIGIANATO
            
"
"29249
",TNFP249STA,Scuola professionale di alto livello.,"

                
SETTORE INDUSTRIA E ARTIGIANATO
            
"
"29249
",TNFP249STA," Professionalità, Qualità","

                
SETTORE INDUSTRIA E ARTIGIANATO
            
"
"29333
",nan," Professionalità, Qualità","

                
Scuola dell'Infanzia di Levico Terme ""Taita Marcos""
            
"
"29333
",nan,Bellissimi i tempi dell' asilo,"

                
Scuola dell'Infanzia di Levico Terme ""Taita Marcos""
            
"
"29333
",nan,Parcheggio scarso,"

                
Scuola dell'Infanzia di Levico Terme ""Taita Marcos""
            
"
"29254
",TNFP251STA,The best scuola ever,"

                
SETTORE INDUSTRIA E ARTIGIANATO
            
"
"29254
",TNFP251STA,La migliore scuola!!,"

                
SETTORE INDUSTRIA E ARTIGIANATO
            
"
"29258
",TNFP254STA,Piacevolmente colpito dalla serietà di insegnanti e dirigente...,"

                
SETTORE INDUSTRIA E ARTIGIANATO
            
"
"29258
",TNFP254STA,Bellissima,"

                
SETTORE INDUSTRIA E ARTIGIANATO
            
"
"29259
",TNFP254STA,Piacevolmente colpito dalla serietà di insegnanti e dirigente...,"

                
SETTORE SERVIZI
            
"
"29259
",TNFP254STA,Bellissima,"

                
SETTORE SERVIZI
            
"
"29261
",TNCF001001,È UNA SCUOLA PER PERSONE CHE NON VOGLIO FARE NIENTE  CHE NON VOLGIO STUDIARE È UNA SCUOLA CHE NON CONSIGLIO A NESSUNO,"

                
SETTORE INDUSTRIA E ARTIGIANATO
            
"
"29261
",TNCF001001,"Sono stata convocata per svolgere alcuni giorni di lezione sulla ""gestione degli acquisti in un ristorante"". La scuola è ottimamente organizzata, si respira un clima molto sereno e collaborativo.","

                
SETTORE INDUSTRIA E ARTIGIANATO
            
"
"29262
",TNCF001001,È UNA SCUOLA PER PERSONE CHE NON VOGLIO FARE NIENTE  CHE NON VOLGIO STUDIARE È UNA SCUOLA CHE NON CONSIGLIO A NESSUNO,"

                
SETTORE SERVIZI
            
"
"29262
",TNCF001001,"Sono stata convocata per svolgere alcuni giorni di lezione sulla ""gestione degli acquisti in un ristorante"". La scuola è ottimamente organizzata, si respira un clima molto sereno e collaborativo.","

                
SETTORE SERVIZI
            
"
"29264
",TNCF007001,"Tutta la mia stima alla Professoressa oggettoDi questo atto vandalico.Coraggiosi!!Con passamontagna, di nascosto.E se la sono presa con le ruote della macchina, sbagliando anche macchinaPensate come siamo messi.D altra parte una Professoressa che ne ha fatto della sua professione una missione.Pur in un contesto molto difficile, dove probabilmente i valori che Lei vuole trasmettere non sono accolti dall altra parte.Oggi impegno, dedizione, cultura, educazioneMa soprattutto regole danno fastidio.Allora buchiamo le ruote alla macchina della prof.Coraggio Sig.ra Professoressa, tanta gente è con lei.La stimiamo e la incoraggiamo.Tutta la mia stima alla Professoressa oggettoDi questo atto vandalico.Coraggiosi!! …Altro","

                
SETTORE SERVIZI
            
"
"29264
",TNCF007001,Bello,"

                
SETTORE SERVIZI
            
"
"29267
",nan,"Questa è la scuola in cui svolgo la mia attività come bidella e che dà delle ottime opportunità di inserimento nel mondo del lavoro ai nostri giovani che  hanno voglia di studiare e di trovare un impiego che dia loro soddisfazione e solidità economica cosa di cui oggi hanno assoluto bisogno. Offre molteplici percorsi scolastici che spaziano in molti settori dell'artigianato, c'è solo l'imbarazzo della scelta.Questa è la scuola in cui svolgo la mia attività come bidella e che dà delle ottime opportunità di inserimento nel mondo del lavoro ai nostri giovani che  hanno voglia di studiare e di trovare un impiego che dia loro soddisfazione e …Altro","

                
SETTORE INDUSTRIA E ARTIGIANATO SERALE
            
"
"29267
",nan,Ottima Scuola.... anche per noi del serale,"

                
SETTORE INDUSTRIA E ARTIGIANATO SERALE
            
"
"29267
",nan,Piaciuto tantissimo,"

                
SETTORE INDUSTRIA E ARTIGIANATO SERALE
            
"
"29267
",nan,Bello,"

                
SETTORE INDUSTRIA E ARTIGIANATO SERALE
            
"
"29269
",TNFP272STA,Scuola qualificata per un ottima formazione!,"

                
SETTORE SERVIZI
            
"
"29273
",TNCF004001,"Ho avuto il piacere di poter collaborare per pochissimi giorni presso questo Istituto professionale. Inizialemente, non essendo di Trento e avendo visto altre scuole professionali pensavo di capitare nella classica professionale.Tutto altro, struttura innovativa, sussidi didattici all avanguardia (iOS regna sovrano) rapporto tra professori e studenti ammirevole.Questa è la scuola che una volta visitata sicuramente farebbe passare i pregiudizi che hanno la media delle persone verso le scuole professionaliHo avuto il piacere di poter collaborare per pochissimi giorni presso questo Istituto professionale. Inizialemente, non essendo di Trento e avendo visto altre scuole professionali pensavo di capitare nella classica professionale. …Altro","

                
SETTORE INDUSTRIA E ARTIGIANATO
            
"
"29273
",TNCF004001,Non mi hanno amesso eppure avevo fatto il progetto Ponte e avevo detto che avevo ottime capacità. comunque si presenta un bell istituto in centro a Trento peccato però che è a numero chiuso !,"

                
SETTORE INDUSTRIA E ARTIGIANATO
            
"
"29273
",TNCF004001,"Scuola ben attrezzata, corpo docenti in continuo aggiornamento con nuove tecniche di insegnamento e tecnologie all'avanguardia.","

                
SETTORE INDUSTRIA E ARTIGIANATO
            
"
"29273
",TNCF004001,Lo ho conosciuto per motivi professionali e posso testimoniare che si tratta di un istituto moderno ben attrezzato e diretto da personale altamente qualificato.,"

                
SETTORE INDUSTRIA E ARTIGIANATO
            
"
"29273
",TNCF004001,Ottima rilegatoria gestita da artigiano di pregjo,"

                
SETTORE INDUSTRIA E ARTIGIANATO
            
"
"29273
",TNCF004001,Scuola superiore e alta formazione con metrologie innovative e sguardo umano,"

                
SETTORE INDUSTRIA E ARTIGIANATO
            
"
"29273
",TNCF004001,Bella scuola (sarà che la frequento eh?),"

                
SETTORE INDUSTRIA E ARTIGIANATO
            
"
"29273
",TNCF004001,Scuola grafica innovativa e ben strutturata,"

                
SETTORE INDUSTRIA E ARTIGIANATO
            
"
"29273
",TNCF004001,Pessima esperienza scolastica.,"

                
SETTORE INDUSTRIA E ARTIGIANATO
            
"
"29277
",TNFP262STA," Professionalità, Qualità","

                
SETTORE SERVIZI
            
"
"29277
",TNFP262STA,Bella scuola,"

                
SETTORE SERVIZI
            
"
"29284
",nan,Bellissima scuola!!!,"

                
SETTORE SERVIZI SERALE
            
"
"29286
",TNFP253STA,Grande centro per formare giovani preparati.,"

                
SETTORE INDUSTRIA E ARTIGIANATO
            
"
"29286
",TNFP253STA,Scuola molto bella merita studiare,"

                
SETTORE INDUSTRIA E ARTIGIANATO
            
"
"29287
",TNFP253STA,Grande centro per formare giovani preparati.,"

                
SETTORE SERVIZI
            
"
"29287
",TNFP253STA,Scuola molto bella merita studiare,"

                
SETTORE SERVIZI
            
"
"29803
",TNTD00301L,Tanti insegnanti pensano solo al programma senza stimolare e valorizzare i ragazzi. Anni fa non era così,"

                
ISTITUTO TECNICO PER IL SETTORE ECONOMICO
            
"
"29803
",TNTD00301L,bella scuola con vari indirizzi utili per il tuo insegnamento scolastico,"

                
ISTITUTO TECNICO PER IL SETTORE ECONOMICO
            
"
"29803
",TNTD00301L,Ottima scuola e bravissimi insegnanti,"

                
ISTITUTO TECNICO PER IL SETTORE ECONOMICO
            
"
"29803
",TNTD00301L,Bello l'indirizzo conduzione del mezzo aereo,"

                
ISTITUTO TECNICO PER IL SETTORE ECONOMICO
            
"
"29803
",TNTD00301L,Ottimo istituto,"

                
ISTITUTO TECNICO PER IL SETTORE ECONOMICO
            
"
"29803
",TNTD00301L,Ottimo liceo scientifico sportivo,"

                
ISTITUTO TECNICO PER IL SETTORE ECONOMICO
            
"
"29803
",TNTD00301L,Bello l'indirizzo sportivo,"

                
ISTITUTO TECNICO PER IL SETTORE ECONOMICO
            
"
"29803
",TNTD00301L,Bella scuola,"

                
ISTITUTO TECNICO PER IL SETTORE ECONOMICO
            
"
"29804
",TNRC00350N,Tanti insegnanti pensano solo al programma senza stimolare e valorizzare i ragazzi. Anni fa non era così,"

                
ISTITUTO TECNICO PER IL SETTORE ECONOMICO SERALE
            
"
"29804
",TNRC00350N,bella scuola con vari indirizzi utili per il tuo insegnamento scolastico,"

                
ISTITUTO TECNICO PER IL SETTORE ECONOMICO SERALE
            
"
"29804
",TNRC00350N,Ottima scuola e bravissimi insegnanti,"

                
ISTITUTO TECNICO PER IL SETTORE ECONOMICO SERALE
            
"
"29804
",TNRC00350N,Bello l'indirizzo conduzione del mezzo aereo,"

                
ISTITUTO TECNICO PER IL SETTORE ECONOMICO SERALE
            
"
"29804
",TNRC00350N,Ottimo istituto,"

                
ISTITUTO TECNICO PER IL SETTORE ECONOMICO SERALE
            
"
"29804
",TNRC00350N,Ottimo liceo scientifico sportivo,"

                
ISTITUTO TECNICO PER IL SETTORE ECONOMICO SERALE
            
"
"29804
",TNRC00350N,Bello l'indirizzo sportivo,"

                
ISTITUTO TECNICO PER IL SETTORE ECONOMICO SERALE
            
"
"29804
",TNRC00350N,Bella scuola,"

                
ISTITUTO TECNICO PER IL SETTORE ECONOMICO SERALE
            
"
"29805
",TNTD00301L,Tanti insegnanti pensano solo al programma senza stimolare e valorizzare i ragazzi. Anni fa non era così,"

                
ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO
            
"
"29805
",TNTD00301L,bella scuola con vari indirizzi utili per il tuo insegnamento scolastico,"

                
ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO
            
"
"29805
",TNTD00301L,Ottima scuola e bravissimi insegnanti,"

                
ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO
            
"
"29805
",TNTD00301L,Bello l'indirizzo conduzione del mezzo aereo,"

                
ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO
            
"
"29805
",TNTD00301L,Ottimo istituto,"

                
ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO
            
"
"29805
",TNTD00301L,Ottimo liceo scientifico sportivo,"

                
ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO
            
"
"29805
",TNTD00301L,Bello l'indirizzo sportivo,"

                
ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO
            
"
"29805
",TNTD00301L,Bella scuola,"

                
ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO
            
"
"29806
",TNPS00301R,Tanti insegnanti pensano solo al programma senza stimolare e valorizzare i ragazzi. Anni fa non era così,"

                
LICEO DELLE SCIENZE UMANE OPZIONE ECONOMICO SOCIALE
            
"
"29806
",TNPS00301R,bella scuola con vari indirizzi utili per il tuo insegnamento scolastico,"

                
LICEO DELLE SCIENZE UMANE OPZIONE ECONOMICO SOCIALE
            
"
"29806
",TNPS00301R,Ottima scuola e bravissimi insegnanti,"

                
LICEO DELLE SCIENZE UMANE OPZIONE ECONOMICO SOCIALE
            
"
"29806
",TNPS00301R,Bello l'indirizzo conduzione del mezzo aereo,"

                
LICEO DELLE SCIENZE UMANE OPZIONE ECONOMICO SOCIALE
            
"
"29806
",TNPS00301R,Ottimo istituto,"

                
LICEO DELLE SCIENZE UMANE OPZIONE ECONOMICO SOCIALE
            
"
"29806
",TNPS00301R,Ottimo liceo scientifico sportivo,"

                
LICEO DELLE SCIENZE UMANE OPZIONE ECONOMICO SOCIALE
            
"
"29806
",TNPS00301R,Bello l'indirizzo sportivo,"

                
LICEO DELLE SCIENZE UMANE OPZIONE ECONOMICO SOCIALE
            
"
"29806
",TNPS00301R,Bella scuola,"

                
LICEO DELLE SCIENZE UMANE OPZIONE ECONOMICO SOCIALE
            
"
"29807
",TNPS00301R,Tanti insegnanti pensano solo al programma senza stimolare e valorizzare i ragazzi. Anni fa non era così,"

                
LICEO SCIENTIFICO
            
"
"29807
",TNPS00301R,bella scuola con vari indirizzi utili per il tuo insegnamento scolastico,"

                
LICEO SCIENTIFICO
            
"
"29807
",TNPS00301R,Ottima scuola e bravissimi insegnanti,"

                
LICEO SCIENTIFICO
            
"
"29807
",TNPS00301R,Bello l'indirizzo conduzione del mezzo aereo,"

                
LICEO SCIENTIFICO
            
"
"29807
",TNPS00301R,Ottimo istituto,"

                
LICEO SCIENTIFICO
            
"
"29807
",TNPS00301R,Ottimo liceo scientifico sportivo,"

                
LICEO SCIENTIFICO
            
"
"29807
",TNPS00301R,Bello l'indirizzo sportivo,"

                
LICEO SCIENTIFICO
            
"
"29807
",TNPS00301R,Bella scuola,"

                
LICEO SCIENTIFICO
            
"
"29808
",TNPS00301R,Tanti insegnanti pensano solo al programma senza stimolare e valorizzare i ragazzi. Anni fa non era così,"

                
LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE
            
"
"29808
",TNPS00301R,bella scuola con vari indirizzi utili per il tuo insegnamento scolastico,"

                
LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE
            
"
"29808
",TNPS00301R,Ottima scuola e bravissimi insegnanti,"

                
LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE
            
"
"29808
",TNPS00301R,Bello l'indirizzo conduzione del mezzo aereo,"

                
LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE
            
"
"29808
",TNPS00301R,Ottimo istituto,"

                
LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE
            
"
"29808
",TNPS00301R,Ottimo liceo scientifico sportivo,"

                
LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE
            
"
"29808
",TNPS00301R,Bello l'indirizzo sportivo,"

                
LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE
            
"
"29808
",TNPS00301R,Bella scuola,"

                
LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE
            
"
"29816
",TNSD020011,"Ho frequentato questa scuola per 5 anni, ed dopo tutto questo tempo non posso che consigliarla ( anche se con tutti i suoi difetti )...","

                
LICEO ARTISTICO ""Depero""- ROVERETO
            
"
"29817
",TNSD02000X,"Arte con la ""A""  maiuscola e arte a 360° - Design, metalli oreficeria, arredamento legno, industria - Arti Figurative pittoriche e scultoree- Architettura e ambiente - Audiovisivo e Multimedialità","

                
LICEO ARTISTICO ""Vittoria"" - Trento
            
"
