,school_type,address,phone_number,fax_number,school_email,management_email,office_email,website,miur_code,school_name,school_id,institute_id,institute_id_number
69,Autonomous Manegement,"Via Caltrezza,
    
13 -
    
38038    
TESERO",+39 0462 813133,+39 0462 813145,cfp.tesero@pec.it,,cfp.tesero@enaip.tn.it,https://tesero.enaiptrentino.it/,TNFP254STA,"

                
SETTORE SERVIZI
            
",29259,/Scuole/Centro-Formazione-Professionale-ENAIP-Tesero2,14
70,Autonomous Manegement,"Via Durone,
    
57 -
    
38079    
TIONE DI TRENTO",+39 0465 321316,+39 0465 322091,cfp.tione@pec.it,,cfp.tione@enaip.tn.it,https://tione.enaiptrentino.it/,TNCF001001,"

                
SETTORE INDUSTRIA E ARTIGIANATO
            
",29261,/Scuole/Centro-Formazione-Professionale-ENAIP-Tione-di-Trento2,15
71,Autonomous Manegement,"Via Durone,
    
57 -
    
38079    
TIONE DI TRENTO",+39 0465 321316,+39 0465 322091,cfp.tione@pec.it,,cfp.tione@enaip.tn.it,https://tione.enaiptrentino.it/,TNCF001001,"

                
SETTORE SERVIZI
            
",29262,/Scuole/Centro-Formazione-Professionale-ENAIP-Tione-di-Trento2,15
72,Autonomous Manegement,"Rione Europa,
    
3 -
    
38066    
RIVA DEL GARDA",+39 0464 521300,+39 0464 521553,cfp.rivadelgarda@pec.it,,cfp.rivadelgarda@enaip.tn.it,https://rivadelgarda.enaiptrentino.it/,TNCF007001,"

                
SETTORE SERVIZI
            
",29264,/Scuole/Centro-Formazione-Professionale-ENAIP-Varone-di-Riva-del-Garda2,16
73,Autonomous Manegement,"Via Asiago,
    
14 -
    
38123    
TRENTO",+39 0461 920386,+39 0461 914935,cfp.villazzano@pec.it,,cfp.villazzano@enaip.tn.it,https://villazzano.enaiptrentino.it/,TNCF008001,"

                
SETTORE INDUSTRIA E ARTIGIANATO
            
",29266,/Scuole/Centro-Formazione-Professionale-ENAIP-Villazzano2,17
74,Autonomous Manegement,"Via Asiago,
    
14 -
    
38123    
TRENTO",+39 0461 920386,+39 0461 914935,cfp.villazzano@pec.it,,cfp.villazzano@enaip.tn.it,https://villazzano.enaiptrentino.it/,,"

                
SETTORE INDUSTRIA E ARTIGIANATO SERALE
            
",29267,/Scuole/Centro-Formazione-Professionale-ENAIP-Villazzano2,17
75,Autonomous Manegement,"Viale Roma,
    
61 -
    
38056    
LEVICO TERME",+39 0461 706145,+39 0461 701940,cfplevico@pec.operaarmidabarelli.org,,cfplevico@operaarmidabarelli.org,http://www.operaarmidabarelli.org,TNFP272STA,"

                
SETTORE SERVIZI
            
",29269,/Scuole/Centro-Formazione-Professionale-Opera-Armida-Barelli-Levico2,18
76,Autonomous Manegement,"Via Setaioli,
    
5 -
    
38068    
ROVERETO",+39 0464 433771,+39 0464 431711,cfprovereto@pec.operaarmidabarelli.org,,cfprovereto@operaarmidabarelli.org,http://www.operaarmidabarelli.org,TNCF005001,"

                
SETTORE SERVIZI
            
",29271,/Scuole/Centro-Formazione-Professionale-Opera-Armida-Barelli-Rovereto2,19
77,Autonomous Manegement,"Piazza Di Fiera,
    
4 -
    
38122    
TRENTO",+39 0461 270244,+39 0461 270241,,,scuolagrafica@artigianelli.tn.it,http://www.artigianelli.tn.it/,TNCF004001,"

                
SETTORE INDUSTRIA E ARTIGIANATO
            
",29273,/Scuole/Centro-Formazione-Professionale-Pavoniano-Artigianelli-Trento2,20
78,Autonomous Manegement,"Via Gazzoletti,
    
10 -
    
38062    
ARCO",+39 0464 556585,+39 0464 556599,cfp-upt@pec.it,,segreteria.arco@cfp-upt.it,http://www.cfpupt.it/sede-di-arco,TNFP261STA,"

                
SETTORE SERVIZI
            
",29275,/Scuole/Centro-Formazione-Professionale-UPT-Arco2,21
79,Autonomous Manegement,"Via D Agostin,
    
2 -
    
38023    
CLES",+39 0463 422820,+39 0463 424409,cfp-upt@pec.it,,segreteria.cles@cfp-upt.it,http://www.cfp-upt.it,TNFP262STA,"

                
SETTORE SERVIZI
            
",29277,/Scuole/Centro-Formazione-Professionale-UPT-Cles2,22
80,Autonomous Manegement,"Via Pasqui,
    
10 -
    
38068    
ROVERETO",+39 0464 630050,,cfp-upt@pec.it,,segreteria.rovereto@cfp-upt.it,,TNFP000001,"

                
SETTORE SERVIZI
            
",29279,/Scuole/Centro-Formazione-Professionale-UPT-Rovereto2,23
81,Autonomous Manegement,"Via Roma,
    
15 -
    
38079    
TIONE DI TRENTO",+39 0465 321889,+39 0465 324518,cfp-upt@pec.it,,segreteria.tione@cfp-upt.it,http://www.cfp-upt.it,TNFP263STA,"

                
SETTORE SERVIZI
            
",29281,/Scuole/Centro-Formazione-Professionale-UPT-Tione-di-Trento2,24
82,Autonomous Manegement,"Via Borsieri,
    
2 -
    
38122    
TRENTO",+39 0461 239997,+39 0461 260235,cfp-upt@pec.it,,segreteria.sede@cfp-upt.it,http://www.cfp-upt.it,TNCF003001,"

                
SETTORE SERVIZI
            
",29283,/Scuole/Centro-Formazione-Professionale-UPT-Trento2,25
83,Autonomous Manegement,"Via Borsieri,
    
2 -
    
38122    
TRENTO",+39 0461 239997,+39 0461 260235,cfp-upt@pec.it,,segreteria.sede@cfp-upt.it,http://www.cfp-upt.it,,"

                
SETTORE SERVIZI SERALE
            
",29284,/Scuole/Centro-Formazione-Professionale-UPT-Trento2,25
84,Autonomous Manegement,"Via Forno - Transacqua,
    
12 -
    
38054    
PRIMIERO SAN MARTINO DI CASTROZZA",+39 0439 762057,+39 0439 762833,cfp.primiero@pec.it,,cfp.primiero@enaip.tn.it,https://primiero.enaiptrentino.it/,TNFP253STA,"

                
SETTORE INDUSTRIA E ARTIGIANATO
            
",29286,/Scuole/Centro-Formazione-Professionale-ENAIP-Primiero2,26
85,Autonomous Manegement,"Via Forno - Transacqua,
    
12 -
    
38054    
PRIMIERO SAN MARTINO DI CASTROZZA",+39 0439 762057,+39 0439 762833,cfp.primiero@pec.it,,cfp.primiero@enaip.tn.it,https://primiero.enaiptrentino.it/,TNFP253STA,"

                
SETTORE SERVIZI
            
",29287,/Scuole/Centro-Formazione-Professionale-ENAIP-Primiero2,26
86,F.P.S.M. Delegation,"Strada Giuseppe Soraperra - Pozza di Fassa,
    
4 -
    
38036    
SAN GIOVANNI DI FASSA - SEN JAN",0462-763194,,vigo.fassa.presidente@fpsm.tn.it,,vigo.fassa.segretario@fpsm.tn.it,,,"

                
Scuola dell'Infanzia di Vigo di Fassa
            
",30214,/Scuole/Scuola-dell-infanzia-di-Vigo-di-Fassa2,27
87,F.P.S.M. Delegation,"Piazza Guardi,
    
7 -
    
38010    
TON",0461-657897,,vigo.ton.segretario@fpsm.tn.it,,vigo.ton.segretario@fpsm.tn.it,,,"

                
Scuola dell'Infanzia di Vigo di Ton
            
",30216,/Scuole/Scuola-dell-infanzia-di-Vigo-di-Ton2,28
88,F.P.S.M. Delegation,"Via dei Carli,
    
16 -
    
38121    
TRENTO",0461-209045,,villamontagna.segretario@fpsm.tn.it,,villamontagna.segretario@fpsm.tn.it,,,"

                
Scuola dell'Infanzia di Villamontagna
            
",30220,/Scuole/Scuola-dell-infanzia-di-Villamontagna2,29
89,F.P.S.M. Delegation,"Via Giordano,
    
15 -
    
38123    
TRENTO",0461-920382,,villazzano.segretario@fpsm.tn.it,,villazzano.segretario@fpsm.tn.it,,,"

                
Scuola dell'Infanzia di Villazzano
            
",30222,/Scuole/Scuola-dell-infanzia-di-Villazzano2,30
90,F.P.S.M. Delegation,"Via S Maria,
    
13 -
    
38060    
VOLANO",0464-411516,,volano.segretario@fpsm.tn.it,,volano.segretario@fpsm.tn.it,,,"

                
Scuola dell'Infanzia di Volano
            
",30224,/Scuole/Scuola-dell-infanzia-di-Volano2,31
91,Provincial,"Via Perlasca,
    
4 -
    
38017    
MEZZOLOMBARDO",+39 0461 601122,+39 0461 601470,martini@pec.provincia.tn.it,dir.martini.mezzolombardo@scuole.provincia.tn.it,segr.martini.mezzolombardo@scuole.provincia.tn.it,http://www.martinomartini.eu,TNCT70400V,"

                
EDUCAZIONE PER ADULTI RELATIVA AL PRIMO CICLO
            
",29802,/Scuole/ISTITUTO-DI-ISTRUZIONE-M.-Martini-MEZZOLOMBARDO2,32
92,Provincial,"Via Perlasca,
    
4 -
    
38017    
MEZZOLOMBARDO",+39 0461 601122,+39 0461 601470,martini@pec.provincia.tn.it,dir.martini.mezzolombardo@scuole.provincia.tn.it,segr.martini.mezzolombardo@scuole.provincia.tn.it,http://www.martinomartini.eu,TNTD00301L,"

                
ISTITUTO TECNICO PER IL SETTORE ECONOMICO
            
",29803,/Scuole/ISTITUTO-DI-ISTRUZIONE-M.-Martini-MEZZOLOMBARDO2,32
93,Provincial,"Via Perlasca,
    
4 -
    
38017    
MEZZOLOMBARDO",+39 0461 601122,+39 0461 601470,martini@pec.provincia.tn.it,dir.martini.mezzolombardo@scuole.provincia.tn.it,segr.martini.mezzolombardo@scuole.provincia.tn.it,http://www.martinomartini.eu,TNRC00350N,"

                
ISTITUTO TECNICO PER IL SETTORE ECONOMICO SERALE
            
",29804,/Scuole/ISTITUTO-DI-ISTRUZIONE-M.-Martini-MEZZOLOMBARDO2,32
94,Provincial,"Via Perlasca,
    
4 -
    
38017    
MEZZOLOMBARDO",+39 0461 601122,+39 0461 601470,martini@pec.provincia.tn.it,dir.martini.mezzolombardo@scuole.provincia.tn.it,segr.martini.mezzolombardo@scuole.provincia.tn.it,http://www.martinomartini.eu,TNTD00301L,"

                
ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO
            
",29805,/Scuole/ISTITUTO-DI-ISTRUZIONE-M.-Martini-MEZZOLOMBARDO2,32
95,Provincial,"Via Perlasca,
    
4 -
    
38017    
MEZZOLOMBARDO",+39 0461 601122,+39 0461 601470,martini@pec.provincia.tn.it,dir.martini.mezzolombardo@scuole.provincia.tn.it,segr.martini.mezzolombardo@scuole.provincia.tn.it,http://www.martinomartini.eu,TNPS00301R,"

                
LICEO DELLE SCIENZE UMANE OPZIONE ECONOMICO SOCIALE
            
",29806,/Scuole/ISTITUTO-DI-ISTRUZIONE-M.-Martini-MEZZOLOMBARDO2,32
96,Provincial,"Via Perlasca,
    
4 -
    
38017    
MEZZOLOMBARDO",+39 0461 601122,+39 0461 601470,martini@pec.provincia.tn.it,dir.martini.mezzolombardo@scuole.provincia.tn.it,segr.martini.mezzolombardo@scuole.provincia.tn.it,http://www.martinomartini.eu,TNPS00301R,"

                
LICEO SCIENTIFICO
            
",29807,/Scuole/ISTITUTO-DI-ISTRUZIONE-M.-Martini-MEZZOLOMBARDO2,32
97,Provincial,"Via Perlasca,
    
4 -
    
38017    
MEZZOLOMBARDO",+39 0461 601122,+39 0461 601470,martini@pec.provincia.tn.it,dir.martini.mezzolombardo@scuole.provincia.tn.it,segr.martini.mezzolombardo@scuole.provincia.tn.it,http://www.martinomartini.eu,TNPS00301R,"

                
LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE
            
",29808,/Scuole/ISTITUTO-DI-ISTRUZIONE-M.-Martini-MEZZOLOMBARDO2,32
98,Provincial,"Via Delle Fosse,
    
9 -
    
38068    
ROVERETO",+39 0464 438836,+39 0461 824345,info.depero@istitutodellearti.tn.it,dir.istitutodellearti@scuole.provincia.tn.it,info@istitutodellearti.tn.it,https://www.istitutodellearti.tn.it,TNSD020011,"

                
LICEO ARTISTICO ""Depero""- ROVERETO
            
",29816,/Scuole/LICEO-DELLE-ARTI-DI-TRENTO-E-ROVERETO-Vittoria-Bonporti-Depero,33
99,Provincial,"Via Zambra,
    
3 -
    
38121    
TRENTO",+39 0461 824422,+39 0461 824345,vittoria@pec.provincia.tn.it,dir.istitutodellearti@scuole.provincia.tn.it,info@istitutodellearti.tn.it,https://www.istitutodellearti.tn.it,TNSD02000X,"

                
LICEO ARTISTICO ""Vittoria"" - Trento
            
",29817,/Scuole/LICEO-DELLE-ARTI-DI-TRENTO-E-ROVERETO-Vittoria-Bonporti-Depero,33
100,Provincial,"Vicolo S Maria Maddalena,
    
16 -
    
38122    
TRENTO",+39 0461 260648,+39 0461 824345,info.bonporti@istitutodellearti.tn.it,dir.istitutodellearti@scuole.provincia.tn.it,info@istitutodellearti.tn.it,https://www.istitutodellearti.tn.it,TNSD02000X,"

                
LICEO MUSICALE COREUTICO 
            
",29819,/Scuole/LICEO-DELLE-ARTI-DI-TRENTO-E-ROVERETO-Vittoria-Bonporti-Depero,33
101,Autonomous Manegement,"Piazza S Teresa Verzeri,
    
4 -
    
38122    
TRENTO",+39 0461 981465,+39 0461 982734,,,istitutocomprensivo@istitutosacrocuore.it,http://www.istitutosacrocuore.it,TNTD035003,"

                
ISTITUTO TECNICO PER IL SETTORE ECONOMICO
            
",29821,/Scuole/ISTITUTO-SACRO-CUORE-TRENTO2,34
102,Autonomous Manegement,"Piazza S Teresa Verzeri,
    
4 -
    
38122    
TRENTO",+39 0461 981465,+39 0461 982734,,,istitutocomprensivo@istitutosacrocuore.it,http://www.istitutosacrocuore.it,TNTD035003,"

                
ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO
            
",29822,/Scuole/ISTITUTO-SACRO-CUORE-TRENTO2,34
103,Autonomous Manegement,"Piazza S Teresa Verzeri,
    
4 -
    
38122    
TRENTO",+39 0461 981465,+39 0461 982734,,,istitutocomprensivo@istitutosacrocuore.it,http://www.istitutosacrocuore.it,TNPM015003,"

                
LICEO ARTISTICO
            
",29823,/Scuole/ISTITUTO-SACRO-CUORE-TRENTO2,34
104,Autonomous Manegement,"Piazza S Teresa Verzeri,
    
4 -
    
38122    
TRENTO",+39 0461 981465,+39 0461 982734,,,istitutocomprensivo@istitutosacrocuore.it,http://www.istitutosacrocuore.it,TNPM015003,"

                
LICEO DELLE SCIENZE UMANE
            
",29824,/Scuole/ISTITUTO-SACRO-CUORE-TRENTO2,34
105,Autonomous Manegement,"Piazza S Teresa Verzeri,
    
4 -
    
38122    
TRENTO",+39 0461 981465,+39 0461 982734,,,istitutocomprensivo@istitutosacrocuore.it,http://www.istitutosacrocuore.it,TN1E00300E,"

                
SCUOLA PRIMARIA SACRO CUORE TRENTO
            
",29825,/Scuole/ISTITUTO-SACRO-CUORE-TRENTO2,34
106,Autonomous Manegement,"Piazza S Teresa Verzeri,
    
4 -
    
38122    
TRENTO",+39 0461 981465,+39 0461 982734,,,istitutocomprensivo@istitutosacrocuore.it,http://www.istitutosacrocuore.it,TN1M006007,"

                
SCUOLA SECONDARIA DI PRIMO GRADO SACRO CUORE TRENTO
            
",29826,/Scuole/ISTITUTO-SACRO-CUORE-TRENTO2,34
107,Autonomous Manegement,"Via Barbacovi,
    
22 -
    
38122    
TRENTO",+39 0461 885555,+39 0461 981972,sdbtrento@pcert.postecert.it,,segreteria@sdbtrento.it,http://www.sdbtrento.it,TN1M00500B,"

                
SCUOLA SECONDARIA DI PRIMO GRADO MARIA AUSILIATRICE TRENTO
            
",29828,/Scuole/ISTITUTO-SALESIANO-MARIA-AUSILIATRICE-TRENTO2,35
108,Autonomous Manegement,"Via Molaren,
    
29 -
    
38050    
MEZZANO",+39 0439 762019,+39 0439 762664,salesianimezzano@pec.it,,segreteria@sdbmezzano.it,http://www.salesianimezzano.it,TN1E00200P,"

                
SCUOLA PRIMARIA SANTA CROCE MEZZANO
            
",29830,/Scuole/ISTITUTO-SALESIANO-S.-CROCE-MEZZANO,36
109,Autonomous Manegement,"Via Molaren,
    
29 -
    
38050    
MEZZANO",+39 0439 762019,+39 0439 762664,salesianimezzano@pec.it,,segreteria@sdbmezzano.it,http://www.salesianimezzano.it,TN1M001004,"

                
SCUOLA SECONDARIA DI PRIMO GRADO SANTA CROCE MEZZANO
            
",29831,/Scuole/ISTITUTO-SALESIANO-S.-CROCE-MEZZANO,36
110,Provincial,"Via Brigata Acqui,
    
19 -
    
38122    
TRENTO",0461239955,0461230175,tambosibattisti@pec.provincia.tn.it,dir.tambositn@scuole.provincia.tn.it,segr.tambositn@scuole.provincia.tn.it,http://tambosi.tn.it,TNTD18000T,"

                
ISTITUTO TECNICO PER IL SETTORE ECONOMICO
            
",29833,/Scuole/ISTITUTO-TECNICO-ECONOMICO-A.-Tambosi-TRENTO,37
111,Provincial,"Via Brigata Acqui,
    
19 -
    
38122    
TRENTO",0461239955,0461230175,tambosibattisti@pec.provincia.tn.it,dir.tambositn@scuole.provincia.tn.it,segr.tambositn@scuole.provincia.tn.it,http://tambosi.tn.it,TNTD180507,"

                
ISTITUTO TECNICO PER IL SETTORE ECONOMICO SERALE
            
",29834,/Scuole/ISTITUTO-TECNICO-ECONOMICO-A.-Tambosi-TRENTO,37
112,Provincial,"Via IV Novembre,
    
35 -
    
38023    
CLES",+39 0463 421695,+39 0463 421477,pilati@pec.provincia.tn.it,dir.itetpilati@scuole.provincia.tn.it,segr.itetpilati@scuole.provincia.tn.it,http://www.istitutopilati.it,TNCT709002,"

                
EDUCAZIONE PER ADULTI RELATIVA AL PRIMO CICLO
            
",29836,/Scuole/ISTITUTO-TECNICO-ECONOMICO-E-TECNOLOGICO-C.A.-Pilati-CLES2,38
113,Provincial,"Via IV Novembre,
    
35 -
    
38023    
CLES",+39 0463 421695,+39 0463 421477,pilati@pec.provincia.tn.it,dir.itetpilati@scuole.provincia.tn.it,segr.itetpilati@scuole.provincia.tn.it,http://www.istitutopilati.it,TNTD100001,"

                
ISTITUTO TECNICO PER IL SETTORE ECONOMICO
            
",29837,/Scuole/ISTITUTO-TECNICO-ECONOMICO-E-TECNOLOGICO-C.A.-Pilati-CLES2,38
114,Provincial,"Via IV Novembre,
    
35 -
    
38023    
CLES",+39 0463 421695,+39 0463 421477,pilati@pec.provincia.tn.it,dir.itetpilati@scuole.provincia.tn.it,segr.itetpilati@scuole.provincia.tn.it,http://www.istitutopilati.it,TNTD10050A,"

                
ISTITUTO TECNICO PER IL SETTORE ECONOMICO SERALE
            
",29838,/Scuole/ISTITUTO-TECNICO-ECONOMICO-E-TECNOLOGICO-C.A.-Pilati-CLES2,38
115,Provincial,"Via IV Novembre,
    
35 -
    
38023    
CLES",+39 0463 421695,+39 0463 421477,pilati@pec.provincia.tn.it,dir.itetpilati@scuole.provincia.tn.it,segr.itetpilati@scuole.provincia.tn.it,http://www.istitutopilati.it,TNTD100001,"

                
ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO
            
",29839,/Scuole/ISTITUTO-TECNICO-ECONOMICO-E-TECNOLOGICO-C.A.-Pilati-CLES2,38
116,Provincial,"Via IV Novembre,
    
35 -
    
38023    
CLES",+39 0463 421695,+39 0463 421477,pilati@pec.provincia.tn.it,dir.itetpilati@scuole.provincia.tn.it,segr.itetpilati@scuole.provincia.tn.it,http://www.istitutopilati.it,TNTD10050A,"

                
ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO SERALE
            
",29840,/Scuole/ISTITUTO-TECNICO-ECONOMICO-E-TECNOLOGICO-C.A.-Pilati-CLES2,38
117,Provincial,"Via Del Teatro,
    
4 -
    
38068    
ROVERETO",+39 0464 436100,+39 0464 434116,fontana@pec.provincia.tn.it,dir.fontana@scuole.provincia.tn.it,segr.fontana@scuole.provincia.tn.it,http://www.fgfontana.eu,TNTD020009,"

                
ISTITUTO TECNICO PER IL SETTORE ECONOMICO
            
",29842,/Scuole/ISTITUTO-TECNICO-ECONOMICO-E-TECNOLOGICO-F.-e-G.-Fontana-ROVERETO,39
118,Provincial,"Via Del Teatro,
    
4 -
    
38068    
ROVERETO",+39 0464 436100,+39 0464 434116,fontana@pec.provincia.tn.it,dir.fontana@scuole.provincia.tn.it,segr.fontana@scuole.provincia.tn.it,http://www.fgfontana.eu,TNTD02050P,"

                
ISTITUTO TECNICO PER IL SETTORE ECONOMICO SERALE
            
",29843,/Scuole/ISTITUTO-TECNICO-ECONOMICO-E-TECNOLOGICO-F.-e-G.-Fontana-ROVERETO,39
119,Provincial,"Via Del Teatro,
    
4 -
    
38068    
ROVERETO",+39 0464 436100,+39 0464 434116,fontana@pec.provincia.tn.it,dir.fontana@scuole.provincia.tn.it,segr.fontana@scuole.provincia.tn.it,http://www.fgfontana.eu,TNTD020009,"

                
ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO
            
",29844,/Scuole/ISTITUTO-TECNICO-ECONOMICO-E-TECNOLOGICO-F.-e-G.-Fontana-ROVERETO,39
120,Provincial,"Via Del Teatro,
    
4 -
    
38068    
ROVERETO",+39 0464 436100,+39 0464 434116,fontana@pec.provincia.tn.it,dir.fontana@scuole.provincia.tn.it,segr.fontana@scuole.provincia.tn.it,http://www.fgfontana.eu,TNTD02050P,"

                
ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO SERALE
            
",29845,/Scuole/ISTITUTO-TECNICO-ECONOMICO-E-TECNOLOGICO-F.-e-G.-Fontana-ROVERETO,39
121,Provincial,"Via Monti,
    
1 -
    
38068    
ROVERETO",+39 0464 411400,+39 0464 419130,marconi@pec.provincia.tn.it,dir.itimarconi@scuole.provincia.tn.it,segr.itimarconi@scuole.provincia.tn.it,http://www.marconirovereto.it,TNTF02000G,"

                
ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO
            
",29853,/Scuole/ISTITUTO-TECNICO-TECNOLOGICO-G.-Marconi-ROVERETO2,40
122,Provincial,"Via Monti,
    
1 -
    
38068    
ROVERETO",+39 0464 411400,+39 0464 419130,marconi@pec.provincia.tn.it,dir.itimarconi@scuole.provincia.tn.it,segr.itimarconi@scuole.provincia.tn.it,http://www.marconirovereto.it,TNTF020501,"

                
ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO SERALE
            
",29854,/Scuole/ISTITUTO-TECNICO-TECNOLOGICO-G.-Marconi-ROVERETO2,40
123,Provincial,"Via Brigata Acqui,
    
15 -
    
38122    
TRENTO",+39 0461 216811,+39 0461 984216,buonarroti@pec.provincia.tn.it,dir.buonarroti@scuole.provincia.tn.it,istituto.tecnico@buonarroti.tn.it,http://www.buonarroti.tn.it/,TNTF01301D,"

                
ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO
            
",29856,/Scuole/ISTITUTO-TECNICO-TECNOLOGICO-M.-Buonarroti-TRENTO,41
124,Provincial,"Via Brigata Acqui,
    
15 -
    
38122    
TRENTO",+39 0461 216811,+39 0461 984216,buonarroti@pec.provincia.tn.it,dir.buonarroti@scuole.provincia.tn.it,istituto.tecnico@buonarroti.tn.it,http://www.buonarroti.tn.it/,TNTF01351V,"

                
ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO SERALE
            
",29857,/Scuole/ISTITUTO-TECNICO-TECNOLOGICO-M.-Buonarroti-TRENTO,41
125,Provincial,"Corso Bettini,
    
86 -
    
38068    
ROVERETO",+39 0464 437700,+39 0464 420025,rosmini.rovereto@pec.provincia.tn.it,dir.liceorosmini@scuole.provincia.tn.it,segr.liceorosmini@scuole.provincia.tn.it,http://www.liceorosmini.eu,TNPC02000A,"

                
LICEO CLASSICO
            
",29877,/Scuole/LICEO-A.-Rosmini-ROVERETO2,42
126,Provincial,"Corso Bettini,
    
86 -
    
38068    
ROVERETO",+39 0464 437700,+39 0464 420025,rosmini.rovereto@pec.provincia.tn.it,dir.liceorosmini@scuole.provincia.tn.it,segr.liceorosmini@scuole.provincia.tn.it,http://www.liceorosmini.eu,TNPC02000A,"

                
LICEO LINGUISTICO
            
",29878,/Scuole/LICEO-A.-Rosmini-ROVERETO2,42
